CE-CO,CE-PM10,julian_day,hour
11.531468531468503,45.06293706293695,308,8
12.181818181818151,44.01398601398591,308,9
12.559440559440528,43.11188811188801,308,10
12.587412587412558,42.51748251748241,308,11
12.202797202797171,42.2097902097901,308,12
11.447552447552418,42.24475524475514,308,13
10.468531468531443,42.32867132867122,308,14
9.426573426573404,42.69230769230759,308,15
8.328671328671309,43.09090909090898,308,16
7.3496503496503305,43.65034965034955,308,17
6.573426573426557,44.17482517482507,308,18
6.160839160839146,44.79020979020968,308,19
5.965034965034949,45.118881118881006,308,20
6.055944055944041,45.24475524475513,308,21
6.090909090909076,45.43356643356632,308,22
6.111888111888097,45.73426573426562,308,23
6.069930069930055,45.88811188811177,309,0
5.902097902097887,45.881118881118766,309,1
5.622377622377609,45.944055944055826,309,2
5.398601398601385,46.07692307692296,309,3
5.153846153846141,45.90909090909079,309,4
5.041958041958029,45.66433566433555,309,5
5.216783216783203,44.87412587412577,309,6
5.43356643356642,44.03496503496493,309,7
5.755244755244741,42.87412587412577,309,8
6.167832167832152,41.60839160839151,309,9
6.566433566433551,40.3006993006992,309,10
6.846153846153829,39.412587412587314,309,11
6.993006993006976,38.02097902097893,309,12
6.993006993006976,36.440559440559355,309,13
6.755244755244739,34.90909090909082,309,14
6.587412587412571,33.49650349650341,309,15
6.398601398601382,31.999999999999922,309,16
6.342657342657327,30.664335664335585,309,17
6.342657342657327,29.552447552447482,309,18
6.475524475524459,28.650349650349582,309,19
6.587412587412571,27.63636363636357,309,20
6.692307692307676,27.111888111888042,309,21
6.881118881118864,27.020979020978956,309,22
6.846153846153829,27.370629370629302,309,23
6.678321678321662,27.314685314685246,310,0
6.391608391608376,27.314685314685246,310,1
5.999999999999986,27.370629370629302,310,2
5.608391608391595,27.482517482517416,310,3
5.321678321678308,27.650349650349582,310,4
5.076923076923064,27.874125874125802,310,5
5.041958041958029,28.153846153846082,310,6
5.216783216783203,28.07692307692301,310,7
5.43356643356642,27.99999999999993,310,8
5.832167832167818,27.986013986013916,310,9
6.244755244755229,28.111888111888042,310,10
6.503496503496487,28.132867132867062,310,11
6.671328671328656,27.895104895104826,310,12
6.734265734265717,27.99999999999993,310,13
6.678321678321662,28.30069930069923,310,14
6.489510489510474,28.88111888111881,310,15
6.321678321678306,29.657342657342582,310,16
6.097902097902082,30.622377622377545,310,17
5.986013986013971,31.53846153846146,310,18
5.923076923076908,32.48951048951041,310,19
5.923076923076908,33.26573426573418,310,20
5.999999999999986,33.440559440559355,310,21
5.999999999999986,33.52447552447544,310,22
5.999999999999986,33.139860139860055,310,23
5.999999999999986,32.615384615384535,311,0
5.999999999999986,32.475524475524395,311,1
5.923076923076908,32.475524475524395,311,2
5.923076923076908,32.615384615384535,311,3
5.909090909090894,32.678321678321595,311,4
6.020979020979006,32.90909090909083,311,5
6.230769230769216,33.279720279720195,311,6
6.510489510489494,33.594405594405515,311,7
6.832167832167816,33.937062937062855,311,8
7.167832167832151,34.34965034965026,311,9
7.566433566433547,35.13286713286705,311,10
7.923076923076904,35.81818181818173,311,11
8.146853146853127,36.73426573426565,311,12
8.083916083916064,37.58041958041949,311,13
7.748251748251729,38.30069930069921,311,14
7.244755244755227,38.671328671328574,311,15
6.678321678321662,38.69930069930061,311,16
6.307692307692292,38.650349650349554,311,17
5.930069930069915,38.41958041958032,311,18
5.587412587412573,38.05594405594396,311,19
5.321678321678308,38.02097902097893,311,20
5.174825174825163,38.08391608391599,311,21
5.188811188811177,38.24475524475515,311,22
5.160839160839148,38.33566433566424,311,23
5.027972027972016,38.587412587412494,312,0
4.853146853146841,38.75524475524466,312,1
4.90209790209789,38.5944055944055,312,2
5.104895104895092,38.629370629370534,312,3
5.776223776223762,38.86713286713277,312,4
6.818181818181801,39.37762237762228,312,5
8.104895104895085,40.13986013986004,312,6
9.650349650349627,40.91608391608382,312,7
11.314685314685287,41.71328671328661,312,8
12.818181818181788,42.74125874125864,312,9
13.909090909090875,43.797202797202694,312,10
14.286713286713253,44.83216783216772,312,11
13.92307692307689,45.78321678321667,312,12
13.062937062937031,46.419580419580306,312,13
11.902097902097871,46.958041958041846,312,14
10.49650349650347,47.86013986013974,312,15
9.160839160839137,49.048951048950926,312,16
7.993006993006972,50.58741258741246,312,17
7.2587412587412405,52.06293706293694,312,18
6.839160839160822,53.433566433566305,312,19
6.769230769230752,54.657342657342525,312,20
6.748251748251732,56.181818181818045,312,21
6.692307692307676,57.566433566433425,312,22
6.489510489510474,58.92307692307678,312,23
6.167832167832152,60.05594405594391,313,0
5.755244755244741,60.86013986013971,313,1
5.279720279720267,61.874125874125724,313,2
4.986013986013973,62.77622377622362,313,3
4.937062937062924,63.6573426573425,313,4
5.181818181818168,64.4545454545453,313,5
5.755244755244741,65.07692307692292,313,6
6.587412587412571,66.2657342657341,313,7
7.748251748251729,67.62937062937047,313,8
8.909090909090889,69.20279720279704,313,9
9.986013986013962,70.79020979020962,313,10
10.832167832167807,72.4755244755243,313,11
11.314685314685287,74.45454545454527,313,12
11.23776223776221,76.8811188811187,313,13
10.741258741258715,79.53846153846135,313,14
10.069930069930045,81.93006993006973,313,15
9.251748251748229,83.60139860139839,313,16
8.405594405594385,84.7062937062935,313,17
7.6643356643356455,85.06993006992985,313,18
7.251748251748234,85.07692307692287,313,19
7.006993006992989,84.202797202797,313,20
6.923076923076906,82.33566433566413,313,21
6.825174825174809,79.95804195804176,313,22
6.692307692307676,77.5944055944054,313,23
6.489510489510474,75.81118881118863,314,0
6.167832167832152,74.65034965034947,314,1
5.755244755244741,73.97202797202779,314,2
5.279720279720267,73.99300699300682,314,3
5.06293706293705,73.97902097902079,314,4
5.013986013986002,73.86713286713268,314,5
5.1958041958041825,73.51748251748234,314,6
5.73426573426572,72.65034965034948,314,7
6.342657342657326,71.02797202797186,314,8
7.195804195804179,68.59440559440543,314,9
8.055944055944035,65.72027972027956,314,10
8.916083916083894,62.51048951048936,314,11
9.692307692307669,58.97202797202783,314,12
10.223776223776198,55.07692307692295,314,13
10.580419580419555,51.51748251748239,314,14
10.755244755244728,48.55944055944044,314,15
11.153846153846127,45.99999999999988,314,16
11.475524475524448,44.25874125874115,314,17
11.755244755244727,43.62237762237751,314,18
11.97902097902095,43.52447552447541,314,19
11.993006993006963,44.04895104895094,314,20
11.979020979020948,45.22377622377611,314,21
11.671328671328641,46.881118881118766,314,22
10.98601398601396,48.4265734265733,314,23
10.006993006992984,49.6223776223775,315,0
8.818181818181797,50.06293706293694,315,1
7.5944055944055755,50.01398601398589,315,2
6.356643356643341,49.46153846153834,315,3
5.587412587412573,48.727272727272606,315,4
5.188811188811175,47.77622377622366,315,5
5.111888111888098,46.83216783216771,315,6
5.510489510489497,45.79720279720268,315,7
6.419580419580402,44.89510489510479,315,8
7.615384615384595,44.50349650349639,315,9
8.923076923076902,44.419580419580306,315,10
10.216783216783192,44.64335664335653,315,11
11.44755244755242,45.51748251748241,315,12
12.489510489510458,46.622377622377506,315,13
13.293706293706261,47.98601398601386,315,14
13.748251748251715,49.545454545454426,315,15
14.090909090909058,51.006993006992886,315,16
14.188811188811155,52.370629370629246,315,17
14.013986013985981,53.46853146853134,315,18
13.734265734265701,54.517482517482385,315,19
13.237762237762206,55.47552447552434,315,20
12.58041958041955,56.32867132867119,315,21
11.832167832167801,56.84615384615371,315,22
11.07692307692305,57.34965034965021,315,23
10.24475524475522,58.23776223776209,316,0
9.356643356643334,59.48251748251732,316,1
8.587412587412565,61.18181818181803,316,2
7.853146853146834,62.80419580419565,316,3
7.5944055944055755,64.3566433566432,316,4
7.5944055944055755,66.29370629370612,316,5
7.853146853146834,68.10489510489494,316,6
8.342657342657322,70.23076923076906,316,7
9.083916083916062,72.3776223776222,316,8
10.08391608391606,74.5944055944054,316,9
11.181818181818153,76.67132867132848,316,10
12.216783216783188,78.8881118881117,316,11
12.874125874125841,81.15384615384596,316,12
13.300699300699268,83.63636363636343,316,13
13.566433566433535,85.95104895104873,316,14
13.755244755244721,88.00699300699279,316,15
13.979020979020945,90.11188811188788,316,16
13.979020979020945,91.99999999999977,316,17
13.755244755244721,93.37062937062915,316,18
13.489510489510458,94.1328671328669,316,19
12.944055944055913,94.49650349650327,316,20
12.513986013985981,94.6363636363634,316,21
12.20166701984881,94.21678321678299,316,22
11.857040686586112,93.57342657342635,316,23
11.571973481064362,92.37762237762215,317,0
11.51113406795222,90.98601398601377,317,1
11.947749220476465,89.47552447552425,317,2
12.16853222535038,87.97902097902076,317,3
12.026629935720816,86.5174825174823,317,4
11.668895498440925,84.80419580419559,317,5
11.06036387854567,82.8881118881117,317,6
10.31991619491617,80.67832167832148,317,7
9.321678321678299,78.43356643356624,317,8
8.613011988011966,75.91608391608374,317,9
8.11000111000109,72.93006993006975,317,10
7.722902097902079,69.55244755244738,317,11
7.4435564435564245,65.8601398601397,317,12
7.467365967365948,62.314685314685164,317,13
7.818181818181799,58.83916083916069,317,14
7.762237762237742,55.279720279720145,317,15
7.58041958041956,52.020979020978885,317,16
7.58041958041956,49.17482517482505,317,17
7.748251748251729,46.888111888111766,317,18
7.916083916083897,45.26573426573415,317,19
8.083916083916064,44.20279720279709,317,20
8.328671328671309,43.29370629370619,317,21
8.419580419580399,42.76923076923066,317,22
8.356643356643335,42.48251748251738,317,23
8.279720279720259,42.8111888111887,318,0
8.111888111888092,43.32167832167822,318,1
7.944055944055924,43.62937062937052,318,2
7.6993006993006805,43.84615384615374,318,3
7.531468531468512,44.50349650349639,318,4
7.5944055944055755,45.47552447552436,318,5
7.811188811188792,46.63636363636352,318,6
8.013986013985994,47.70629370629359,318,7
8.342657342657322,48.79020979020967,318,8
8.629370629370609,49.888111888111766,318,9
8.706293706293685,51.167832167832046,318,10
8.804195804195784,52.412587412587285,318,11
8.692307692307672,53.49650349650337,318,12
8.433566433566412,53.8321678321677,318,13
8.307692307692287,53.76923076923064,318,14
8.349650349650329,53.811188811188686,318,15
8.594405594405574,54.461538461538325,318,16
9.153846153846132,55.41258741258727,318,17
9.818181818181793,56.49650349650335,318,18
10.622377622377597,57.76223776223762,318,19
11.524475524475497,59.48951048951034,318,20
12.097902097902068,61.34265734265718,318,21
12.328671328671298,63.29370629370614,318,22
12.062937062937033,65.05594405594391,318,23
11.314685314685287,66.4685314685313,319,0
10.433566433566408,67.5594405594404,319,1
9.398601398601375,68.9720279720278,319,2
8.433566433566412,70.81118881118863,319,3
7.671328671328652,72.53146853146835,319,4
7.244755244755227,74.09090909090891,319,5
7.041958041958024,75.65034965034947,319,6
7.2447552447552255,77.51048951048932,319,7
7.853146853146834,79.41958041958023,319,8
8.594405594405574,81.04895104895085,319,9
9.41258741258739,82.48251748251728,319,10
10.160839160839137,83.5104895104893,319,11
10.84615384615382,84.34965034965013,319,12
11.39860139860137,85.1048951048949,319,13
11.825174825174795,86.07692307692287,319,14
11.916083916083887,86.64335664335644,319,15
12.104895104895075,86.48951048951028,319,16
12.181818181818151,86.18881118881097,319,17
12.118881118881088,85.67832167832145,319,18
12.146853146853116,84.95104895104873,319,19
12.27972027972025,84.15384615384595,319,20
12.020979020978992,83.48251748251727,319,21
11.454545454545425,83.04195804195784,319,22
10.664335664335638,82.70629370629351,319,23
9.657342657342634,82.5174825174823,320,0
8.67132867132865,82.67132867132847,320,1
7.776223776223757,82.74825174825153,320,2
6.797202797202781,82.71328671328651,320,3
6.279720279720264,82.88811188811167,320,4
6.048951048951034,82.95104895104875,320,5
6.209790209790194,83.0909090909089,320,6
6.853146853146836,82.93006993006972,320,7
7.657342657342639,82.99300699300679,320,8
8.335664335664315,83.32867132867112,320,9
8.909090909090889,83.97202797202776,320,10
9.41258741258739,84.69930069930048,320,11
9.650349650349627,85.59440559440537,320,12
9.762237762237739,86.5104895104893,320,13
9.657342657342634,87.13286713286692,320,14
9.398601398601375,87.65034965034943,320,15
8.986013986013964,87.6153846153844,320,16
8.524475524475504,87.23776223776203,320,17
8.20979020979019,86.52447552447532,320,18
7.853146853146834,85.18881118881097,320,19
7.587412587412569,83.60139860139839,320,20
7.3146853146852955,81.72727272727252,320,21
6.937062937062921,79.58741258741239,320,22
6.587412587412571,77.24475524475505,320,23
6.153846153846139,74.94405594405575,321,0
5.755244755244741,72.55944055944038,321,1
5.356643356643343,70.14685314685298,321,2
4.999999999999988,67.90209790209774,321,3
4.776223776223764,65.30069930069914,321,4
4.8251748251748126,62.9650349650348,321,5
5.1958041958041825,60.349650349650204,321,6
5.755244755244741,57.87412587412573,321,7
6.587412587412571,55.174825174825045,321,8
7.517482517482499,52.34965034965022,321,9
8.664335664335644,49.39160839160827,321,10
9.902097902097879,46.51048951048939,321,11
11.104895104895078,44.041958041957926,321,12
12.146853146853118,41.95804195804185,321,13
12.825174825174795,40.433566433566334,321,14
13.104895104895073,39.62937062937053,321,15
13.349650349650318,39.02097902097893,321,16
13.664335664335631,39.04195804195794,321,17
14.356643356643321,39.272727272727174,321,18
15.321678321678284,39.790209790209694,321,19
16.608391608391567,40.6013986013985,321,20
18.40559440559436,41.73426573426563,321,21
20.657342657342607,43.03496503496493,321,22
22.923076923076867,44.33566433566423,321,23
25.006993006992943,45.93006993006981,322,0
26.867132867132803,47.839160839160726,322,1
28.15384615384609,49.748251748251626,322,2
28.63636363636357,51.18881118881106,322,3
28.53846153846147,52.692307692307566,322,4
27.986013986013916,54.055944055943925,322,5
27.08391608391602,55.52447552447539,322,6
25.81118881118875,57.67132867132853,322,7
24.5594405594405,60.50349650349635,322,8
23.440559440559383,63.56643356643341,322,9
22.426573426573373,66.63636363636347,322,10
21.475524475524423,69.55244755244738,322,11
20.776223776223723,72.3846153846152,322,12
20.594405594405544,75.32867132867115,322,13
20.39860139860135,78.63636363636346,322,14
19.965034965034917,82.16783216783196,322,15
19.594405594405547,85.97902097902076,322,16
19.46853146853142,89.53846153846132,322,17
19.279720279720234,93.3076923076921,322,18
19.195804195804147,97.18881118881094,322,19
19.524475524475477,100.48251748251724,322,20
19.776223776223727,103.04195804195778,322,21
20.02797202797198,104.73426573426548,322,22
20.27972027972023,105.46853146853121,322,23
20.531468531468484,105.51748251748225,323,0
20.757575757575708,105.46853146853121,323,1
20.46853146853142,105.69930069930044,323,2
20.11888111888107,106.07692307692282,323,3
20.205128205128155,106.37762237762212,323,4
20.608391608391557,106.69930069930044,323,5
21.055944055944003,107.07692307692281,323,6
21.610722610722558,107.39160839160812,323,7
22.223776223776166,107.60139860139833,323,8
22.38461538461533,107.83216783216757,323,9
22.22610722610717,108.0559440559438,323,10
21.52447552447547,108.1678321678319,323,11
20.174825174825127,108.32167832167806,323,12
18.17715617715613,108.22377622377596,323,13
15.832167832167794,107.91608391608365,323,14
13.580419580419546,107.69930069930044,323,15
11.60839160839158,107.0559440559438,323,16
9.909090909090883,106.07692307692281,323,17
8.69230769230767,104.3566433566431,323,18
7.755244755244735,102.09790209790185,323,19
7.1888111888111705,99.37762237762215,323,20
6.825174825174807,96.23776223776201,323,21
6.636363636363621,92.91608391608368,323,22
6.398601398601382,89.35664335664313,323,23
6.090909090909076,86.13286713286692,324,0
5.755244755244741,83.4055944055942,324,1
5.510489510489497,80.97902097902077,324,2
5.2307692307692175,78.86713286713268,324,3
5.020979020979008,76.37762237762219,324,4
4.909090909090897,73.69230769230751,324,5
4.923076923076911,70.50349650349634,324,6
4.923076923076911,67.20979020979004,324,7
4.999999999999988,63.440559440559284,324,8
4.923076923076911,59.37762237762223,324,9
4.999999999999988,55.419580419580285,324,10
5.062937062937051,51.72027972027959,324,11
5.111888111888099,48.692307692307566,324,12
5.146853146853134,46.34965034965023,324,13
5.167832167832155,44.17482517482507,324,14
5.174825174825163,42.237762237762134,324,15
5.167832167832155,40.3986013986013,324,16
5.146853146853134,38.78321678321669,324,17
5.111888111888099,37.629370629370534,324,18
5.062937062937051,36.81118881118872,324,19
4.999999999999988,35.93006993006984,324,20
4.923076923076911,35.35664335664327,324,21
5.076923076923065,35.21678321678313,324,22
5.076923076923065,35.083916083915994,324,23
5.013986013986002,34.62237762237754,325,0
4.90209790209789,33.97202797202789,325,1
4.678321678321667,33.16783216783209,325,2
4.510489510489499,32.076923076923,325,3
4.398601398601388,30.825174825174752,325,4
4.342657342657332,29.475524475524402,325,5
4.342657342657332,28.349650349650283,325,6
4.398601398601388,26.84615384615378,325,7
4.510489510489499,25.53146853146847,325,8
4.678321678321667,24.622377622377563,325,9
4.90209790209789,24.09090909090903,325,10
5.013986013986002,23.636363636363576,325,11
5.076923076923065,23.23776223776218,325,12
5.076923076923065,23.104895104895046,325,13
4.999999999999988,23.216783216783156,325,14
4.999999999999988,23.44755244755239,325,15
4.999999999999988,23.797202797202736,325,16
4.999999999999988,24.174825174825116,325,17
4.999999999999988,24.398601398601336,325,18
4.999999999999988,24.181818181818123,325,19
4.999999999999988,24.342657342657283,325,20
4.999999999999988,24.748251748251686,325,21
4.999999999999988,25.25174825174819,325,22
4.999999999999988,25.860139860139796,325,23
4.846153846153834,26.489510489510426,326,0
4.769230769230758,27.27272727272721,326,1
4.818181818181806,28.160839160839092,326,2
5.027972027972015,29.258741258741182,326,3
5.419580419580406,30.349650349650275,326,4
5.999999999999984,31.433566433566355,326,5
6.762237762237746,32.40559440559433,326,6
7.762237762237744,33.53146853146845,326,7
9.04195804195802,35.062937062936975,326,8
10.258741258741235,36.77622377622369,326,9
11.251748251748225,38.587412587412494,326,10
11.874125874125845,40.475524475524374,326,11
11.916083916083888,42.41958041958031,326,12
11.748251748251722,44.33566433566423,326,13
11.139860139860113,46.15384615384604,326,14
10.349650349650325,47.727272727272606,326,15
9.48251748251746,48.846153846153726,326,16
8.580419580419559,49.55944055944044,326,17
7.9300699300699105,50.16083916083904,326,18
7.587412587412569,50.80419580419568,326,19
7.685314685314665,51.36363636363623,326,20
7.9300699300699105,51.727272727272606,326,21
8.398601398601377,52.258741258741125,326,22
8.769230769230747,52.84615384615372,326,23
9.027972027972005,53.68531468531455,327,0
9.223776223776202,54.559440559440425,327,1
9.377622377622355,55.71328671328658,327,2
9.727272727272704,56.825174825174685,327,3
10.111888111888087,58.09790209790196,327,4
10.741258741258715,59.629370629370484,327,5
11.734265734265705,61.53146853146838,327,6
12.748251748251716,63.4545454545453,327,7
13.930069930069898,64.98601398601383,327,8
15.118881118881083,65.98601398601383,327,9
16.09090909090905,66.66433566433551,327,10
16.482517482517444,66.78321678321663,327,11
16.356643356643318,66.4545454545453,327,12
15.433566433566396,65.57342657342642,327,13
14.181818181818148,64.74125874125858,327,14
12.608391608391578,63.91608391608375,327,15
11.041958041958015,63.77622377622362,327,16
9.748251748251723,64.13986013985998,327,17
8.839160839160817,64.90209790209774,327,18
8.167832167832147,66.08391608391592,327,19
8.125874125874105,67.49650349650334,327,20
8.46153846153844,68.84615384615367,327,21
8.986013986013964,70.53146853146836,327,22
9.48251748251746,71.90909090909074,327,23
9.860139860139837,72.74825174825156,328,0
9.909090909090885,73.37062937062919,328,1
10.111888111888087,73.95804195804178,328,2
10.307692307692282,74.39860139860122,328,3
10.79720279720277,74.74825174825156,328,4
11.545454545454517,75.20279720279702,328,5
12.594405594405563,75.62237762237743,328,6
13.832167832167798,76.35664335664316,328,7
15.314685314685276,77.27972027972008,328,8
16.559440559440517,78.63636363636344,328,9
17.496503496503458,80.13286713286693,328,10
17.776223776223734,81.47552447552428,328,11
17.41258741258737,82.57342657342636,328,12
16.23076923076919,83.82517482517463,328,13
14.573426573426538,84.9230769230767,328,14
12.566433566433535,85.58741258741239,328,15
10.594405594405567,85.8111888111886,328,16
8.825174825174802,85.93706293706272,328,17
7.3496503496503305,85.76923076923055,328,18
6.412587412587396,85.60139860139839,328,19
5.699300699300684,85.216783216783,328,20
5.4860139860139725,84.76223776223755,328,21
5.640531185985717,83.83216783216763,328,22
5.862444373807996,83.12587412587392,328,23
6.0662973390245964,82.34265734265713,329,0
6.099076428621868,81.83916083916064,329,1
5.869373051191219,81.12587412587392,329,2
5.866697696243136,80.188811188811,329,3
6.049092321819579,79.25874125874105,329,4
6.297675809039429,77.83916083916066,329,5
6.647413192867721,76.11888111888094,329,6
7.196206571206553,74.28671328671311,329,7
7.706293706293688,71.6713286713285,329,8
8.598526473526453,68.70629370629354,329,9
9.404373404373382,66.01398601398586,329,10
10.055069930069907,64.160839160839,329,11
10.409590409590384,63.39860139860124,329,12
10.579254079254055,63.61538461538446,329,13
10.56643356643354,64.73426573426558,329,14
10.678321678321652,66.79020979020963,329,15
10.734265734265708,69.23776223776207,329,16
10.56643356643354,71.53846153846136,329,17
10.342657342657319,73.74125874125856,329,18
10.24475524475522,75.49650349650331,329,19
10.146853146853122,76.18181818181799,329,20
9.937062937062914,76.5874125874124,329,21
9.50349650349648,76.83916083916066,329,22
9.04195804195802,77.27272727272708,329,23
8.440559440559419,77.94405594405575,330,0
7.923076923076904,78.2937062937061,330,1
7.405594405594387,78.79020979020959,330,2
6.944055944055927,79.3986013986012,330,3
6.580419580419564,80.195804195804,330,4
6.265734265734249,81.30769230769211,330,5
6.167832167832152,82.81818181818161,330,6
6.363636363636347,84.83216783216761,330,7
6.825174825174807,87.27272727272705,330,8
7.342657342657324,90.15384615384593,330,9
8.167832167832149,93.16783216783195,330,10
9.076923076923055,96.16083916083892,330,11
9.846153846153822,98.7482517482515,330,12
10.559440559440533,100.62237762237737,330,13
11.069930069930043,101.97902097902073,330,14
11.335664335664308,102.82517482517457,330,15
11.3286713286713,103.20979020978996,330,16
11.111888111888085,103.22377622377596,330,17
10.622377622377597,103.1678321678319,330,18
10.055944055944032,103.23076923076897,330,19
9.391608391608369,103.1538461538459,330,20
8.699300699300677,102.93706293706268,330,21
8.062937062937044,102.90209790209764,330,22
7.335664335664317,102.74125874125849,330,23
6.601398601398584,102.69930069930045,331,0
6.020979020979006,102.62237762237737,331,1
5.573426573426559,102.52447552447528,331,2
5.36363636363635,102.49650349650324,331,3
5.405594405594392,102.47552447552422,331,4
5.699300699300685,102.64335664335638,331,5
6.139860139860124,102.88811188811164,331,6
6.853146853146836,102.69230769230745,331,7
7.4895104895104705,102.06993006992982,331,8
8.174825174825155,100.244755244755,331,9
8.636363636363615,97.87412587412564,331,10
8.769230769230749,94.16783216783193,331,11
8.559440559440539,89.97202797202775,331,12
8.16083916083914,85.42657342657321,331,13
7.6643356643356455,80.62237762237743,331,14
7.174825174825157,76.0769230769229,331,15
6.643356643356627,72.21678321678303,331,16
6.265734265734251,69.22377622377604,331,17
6.006993006992992,67.160839160839,331,18
5.909090909090894,65.76223776223759,331,19
5.846153846153832,65.167832167832,331,20
5.923076923076908,64.79020979020963,331,21
6.076923076923062,64.93706293706278,331,22
5.999999999999986,64.47552447552431,331,23
5.937062937062922,64.22377622377607,332,0
5.888111888111874,64.02097902097887,332,1
5.853146853146839,63.72727272727258,332,2
5.755244755244741,63.34265734265719,332,3
5.748251748251734,63.09790209790195,332,4
5.741258741258727,62.8601398601397,332,5
5.797202797202782,63.160839160839004,332,6
6.041958041958027,64.07692307692291,332,7
6.433566433566417,65.7692307692306,332,8
6.930069930069912,68.7762237762236,332,9
7.412587412587394,72.58741258741242,332,10
7.8251748251748054,76.93006993006973,332,11
8.265734265734245,81.9020979020977,332,12
8.83216783216781,86.9090909090907,332,13
9.223776223776202,91.67832167832145,332,14
9.538461538461515,95.61538461538439,332,15
9.87412587412585,98.70629370629347,332,16
10.020979020978997,100.7482517482515,332,17
10.24475524475522,101.91608391608366,332,18
10.657342657342632,102.30069930069905,332,19
10.986013986013958,102.23076923076897,332,20
11.279720279720253,102.20979020978996,332,21
11.356643356643328,102.09090909090884,332,22
11.293706293706265,102.07692307692284,332,23
10.93706293706291,102.07692307692284,333,0
10.671328671328645,101.99999999999974,333,1
10.440559440559413,101.99999999999974,333,2
10.699300699300672,101.99999999999974,333,3
11.475524475524445,102.1538461538459,333,4
12.846153846153815,102.38461538461513,333,5
14.734265734265698,102.56643356643332,333,6
16.92307692307688,102.61538461538436,333,7
19.11888111888107,102.27272727272702,333,8
20.97902097902093,101.13286713286688,333,9
21.895104895104843,98.88811188811164,333,10
21.62237762237757,95.46853146853124,333,11
20.048951048951004,91.24475524475501,333,12
17.594405594405554,86.38461538461517,333,13
14.720279720279684,81.0979020979019,333,14
11.993006993006963,75.93006993006975,333,15
9.531468531468507,71.42657342657324,333,16
7.776223776223755,67.79720279720263,333,17
6.741258741258724,65.13286713286698,333,18
6.566433566433549,63.54545454545439,333,19
7.195804195804177,62.74125874125859,333,20
8.349650349650329,62.62237762237747,333,21
9.678321678321655,62.82517482517467,333,22
10.86713286713284,63.39160839160823,333,23
11.881118881118852,64.32167832167816,334,0
12.363636363636333,65.11188811188796,334,1
12.818181818181786,65.84615384615368,334,2
13.692307692307658,66.58041958041942,334,3
14.762237762237724,67.43356643356627,334,4
15.97202797202793,68.49650349650332,334,5
18.49650349650345,69.46153846153828,334,6
20.776223776223727,70.27972027972011,334,7
22.713286713286656,70.91608391608374,334,8
24.251748251748193,71.73426573426555,334,9
24.68531468531463,72.60839160839143,334,10
23.91608391608386,73.56643356643337,334,11
21.96503496503491,74.32867132867115,334,12
18.650349650349604,74.76923076923057,334,13
15.027972027971991,75.31468531468514,334,14
11.657342657342628,76.06993006992988,334,15
8.71328671328669,77.15384615384596,334,16
6.601398601398582,78.32867132867113,334,17
6.307692307692291,79.13986013985995,334,18
6.048951048951032,79.31468531468512,334,19
6.769230769230752,79.00699300699281,334,20
7.797202797202779,78.47552447552428,334,21
8.591862682771753,77.76223776223758,334,22
9.210902733629984,76.90909090909072,334,23
9.475252020706543,75.80419580419561,335,0
9.376086035176922,74.82517482517464,335,1
8.650168013804356,74.45454545454527,335,2
8.395400054490942,73.9860139860138,335,3
8.499894045348569,73.24475524475505,335,4
9.019594042321291,71.96503496503479,335,5
10.087367178276242,70.54545454545438,335,6
11.591325341325312,68.85314685314668,335,7
13.510489510489478,67.43356643356627,335,8
15.134115884115847,66.63636363636347,335,9
16.5391275391275,66.47552447552431,335,10
17.410839160839117,66.73426573426558,335,11
17.644355644355603,67.87412587412571,335,12
17.245920745920703,69.62237762237746,335,13
15.916083916083878,71.62937062937046,335,14
14.769230769230731,72.76923076923059,335,15
13.300699300699268,73.5944055944054,335,16
11.9300699300699,73.76923076923057,335,17
10.769230769230742,74.13986013985996,335,18
10.006993006992982,74.8811188811187,335,19
9.496503496503472,76.09090909090891,335,20
9.38461538461536,77.74125874125855,335,21
9.713286713286688,79.4825174825173,335,22
10.03496503496501,81.41258741258721,335,23
10.363636363636338,83.72027972027952,336,0
10.839160839160812,85.79720279720259,336,1
11.160839160839133,87.17482517482495,336,2
11.6293706293706,88.3076923076921,336,3
12.286713286713255,89.54545454545433,336,4
13.251748251748218,90.77622377622356,336,5
14.258741258741223,92.03496503496481,336,6
15.300699300699263,93.59440559440537,336,7
16.153846153846114,94.80419580419559,336,8
17.083916083916044,95.16083916083893,336,9
17.601398601398557,94.76923076923055,336,10
17.18181818181814,94.06993006992984,336,11
15.972027972027934,92.4265734265732,336,12
14.237762237762205,90.47552447552425,336,13
12.181818181818151,88.50349650349628,336,14
10.174825174825148,87.08391608391588,336,15
8.587412587412565,86.29370629370608,336,16
7.608391608391589,86.13286713286692,336,17
7.090909090909072,85.89510489510468,336,18
7.181818181818164,85.83916083916063,336,19
7.846153846153825,85.64335664335644,336,20
9.111888111888089,84.77622377622356,336,21
10.258741258741233,83.8111888111886,336,22
10.999999999999973,82.47552447552428,336,23
11.342657342657315,80.72727272727252,337,0
11.510489510489482,79.32167832167812,337,1
11.713286713286685,78.56643356643337,337,2
11.9300699300699,77.81818181818163,337,3
12.32167832167829,77.39860139860122,337,4
12.832167832167801,76.69230769230751,337,5
13.328671328671296,75.83916083916066,337,6
13.999999999999966,74.93706293706275,337,7
14.727272727272691,74.16083916083898,337,8
15.405594405594368,73.48951048951031,337,9
